DATAFLOW,FREQ: Frequency,TIME_PERIOD: Time,GEO_PICT: Pacific Island Countries and territories,INDICATOR: Indicator,SEX: Sex,AGE: Age,URBANIZATION: Urbanization,POVERTY: Poverty,FOOD_SECURITY: Food security,FOOD: Food category,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment,CONF_STATUS: Confidentiality status
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,FOODINS: Moderately or severely food insecure,17: Non alcoholoc beverages,18.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-1: Torba,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,15: Vegetable oils and fats,2.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-1: Torba,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,16: Oils and fats,0,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-2: Sanma,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,10: Alcoholic beverages,1.8,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,9: Spices and additive,30.8,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,19: Meals consumed away from home,13.2,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,1: Cereals and cereal products,39.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,21: Tree nuts,18.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,2: Roots and tubers,57.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,2: Roots and tubers,59.3,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,16: Oils and fats,31,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,6: Vegetables and vegetable products,52.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,FOODSEC: Food secure or mildly food insecur,21: Tree nuts,15.6,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,FOODSEC: Food secure or mildly food insecur,12: Eggs,32.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU-2: Sanma,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,2: Roots and tubers,2.3,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGNPRDCONS: Average number of products consumed by household by food group,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,10: Alcoholic beverages,1.5,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,FOODSEC: Food secure or mildly food insecur,18: Miscellaneous and prepared foods,2.4,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,FOODINS: Moderately or severely food insecure,7: Fruits and fruit products,5.9,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,VU: Vanuatu,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,FOODINS: Moderately or severely food insecure,17: Non alcoholoc beverages,1.5,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGEQ: Average edible quantity,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,11: Meat and meat products,17.7,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,2: Roots and tubers,6.9,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-B: South Tarawa,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,19: Meals consumed away from home,0,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-D: Southern Kiribati,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,7: Fruits and fruit products,156.3,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGEQ: Average edible quantity,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,11: Meat and meat products,32,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,FOODINS: Moderately or severely food insecure,12: Eggs,0.4,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-D: Southern Kiribati,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,1: Cereals and cereal products,1088.4,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,14: Milk and cheese,23.6,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,9: Spices and additive,0.6,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,FOODSEC: Food secure or mildly food insecur,17: Non alcoholoc beverages,90.7,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGEXP: Average expenditures,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,7: Fruits and fruit products,0.2,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-A: Northern Kiribati,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,20: Tobacco/kava,0.5,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-C: Central Kiribati,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,17: Non alcoholoc beverages,0.2,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-D: Southern Kiribati,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,16: Oils and fats,0,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-E: Line & Phoenix,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,1: Cereals and cereal products,0.6,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGEXP: Average expenditures,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,2: Roots and tubers,0,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,1: Cereals and cereal products,99.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,10: Alcoholic beverages,29.6,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-A: Northern Kiribati,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,6: Vegetables and vegetable products,41.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,FOODSEC: Food secure or mildly food insecur,20: Tobacco/kava,81.8,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,2: Roots and tubers,7.5,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,_T: Total,_T: All ages,U: Urban,_T: Total,_T: Total,16: Oils and fats,1.1,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,11: Meat and meat products,19.7,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,12: Eggs,0.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-B: South Tarawa,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,2: Roots and tubers,8.6,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,11: Meat and meat products,37.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,12: Eggs,0.8,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,4: Pulses,0.1,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,14: Milk and cheese,1.9,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSGTAVG: Percentage of households who consumed more than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,2: Roots and tubers,0.7,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-A: Northern Kiribati,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,3: Sugars and syrups,73.4,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-A: Northern Kiribati,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,20: Tobacco/kava,42.1,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-C: Central Kiribati,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,17: Non alcoholoc beverages,43.9,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-D: Southern Kiribati,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,9: Spices and additive,55.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,CONSLTAVG: Percentage of households who consumed less than the average number of products consumed in the group,_T: Total,Y60T999: 60+,_T: National,_T: Total,_T: Total,2: Roots and tubers,8.5,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-D: Southern Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,4: Pulses,,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI-E: Line & Phoenix,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,9: Spices and additive,1.3,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,11: Meat and meat products,1.6,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,12: Eggs,1,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,3: Sugars and syrups,1.2,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2019,KI: Kiribati,AVGNPRDCONS: Average number of products consumed by household by food group,_T: Total,_T: All ages,_T: National,_T: Total,FOODINS: Moderately or severely food insecure,10: Alcoholic beverages,1.6,PERCENT: percent,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-8: Makira-Ulawa,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,21: Tree nuts,17.8,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AQAA: Average quantity as acquired,F: Female,_T: All ages,_T: National,_T: Total,_T: Total,16: Oils and fats,0.5,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AQAA: Average quantity as acquired,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,8: Stimulants,2.3,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AQAA: Average quantity as acquired,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,10: Alcoholic beverages,3.6,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-1: Choiseul,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,12: Eggs,1.4,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-7: Malaita,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,3: Sugars and syrups,11.9,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-8: Makira-Ulawa,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,21: Tree nuts,6.7,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-9: Temotu,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,18: Miscellaneous and prepared foods,16.2,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEQ: Average edible quantity,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,8: Stimulants,2.1,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEQ: Average edible quantity,_T: Total,_T: All ages,_T: National,NOP: No poverty,_T: Total,10: Alcoholic beverages,3.6,G_POP_DAY: g/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,1: Cereals and cereal products,702.7,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,9: Spices and additive,0.3,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-1: Choiseul,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,19: Meals consumed away from home,31.7,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-10: Honiara,AVGDEC: Average Dietary Energy Consumption,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,12: Eggs,2.6,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGDEC: Average Dietary Energy Consumption,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,9: Spices and additive,0.3,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGDEC: Average Dietary Energy Consumption,_T: Total,Y25T59: 25-59,_T: National,_T: Total,_T: Total,12: Eggs,1.4,KCAL_POP_DAY: kcal/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEXP: Average expenditures,_T: Total,_T: All ages,R: Rural,_T: Total,_T: Total,4: Pulses,0,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-3: Isabel,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,2: Roots and tubers,4.3,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-6: Guadalcanal,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,6: Vegetables and vegetable products,1.8,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-8: Makira-Ulawa,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,20: Tobacco/kava,0.9,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-9: Temotu,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,1: Cereals and cereal products,2.5,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-10: Honiara,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,19: Meals consumed away from home,1.1,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEXP: Average expenditures,M: Male,_T: All ages,_T: National,_T: Total,_T: Total,4: Pulses,0,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB: Solomon Islands,AVGEXP: Average expenditures,_T: Total,_T: All ages,_T: National,POV: Poverty,_T: Total,17: Non alcoholoc beverages,0,USD_POP_DAY: $/capita/day,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-2: Western,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,15: Vegetable oils and fats,34.7,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-3: Isabel,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,13: Fish and fish products,100,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-6: Guadalcanal,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,21: Tree nuts,14.7,N: units,,,,,
SPC:DF_FOOD_SECURITY_HIES_3(1.0),A: Annual,2012,SB-8: Makira-Ulawa,CONSAL1: Percentage of HH who consumed at least one product of the group,_T: Total,_T: All ages,_T: National,_T: Total,_T: Total,6: Vegetables and vegetable products,99.2,N: units,,,,,
