DATAFLOW,Frequency,Time,Pacific Island Countries and territories,Indicator,Sex,Age,Urbanization,Poverty,Food security,Food category,OBS_VALUE,Unit of measure
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Percentage of households who consumed less than the average number of products consumed in the group,Total,15-24,National,Total,Total,Alcoholic beverages,10.1,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average number of products consumed by household by food group,Total,All ages,Urban,Total,Total,Miscellaneous and prepared foods,2.8,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average quantity as acquired,Total,All ages,Rural,Total,Total,Fish and fish products,114.1,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Sanma,Average quantity as acquired,Total,All ages,Rural,Total,Total,Roots and tubers,596.0,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average quantity as acquired,Male,All ages,National,Total,Total,Fish and fish products,110.5,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average quantity as acquired,Total,15-24,National,Total,Total,Stimulants,1.2,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average quantity as acquired,Total,60+,National,Total,Total,Vegetables and vegetable products,634.0,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average edible quantity,Total,All ages,Urban,Total,Total,Tobacco/kava,52.8,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average edible quantity,Total,All ages,Rural,Total,Total,Pulses,0.0,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average edible quantity,Total,All ages,Rural,Total,Total,Fish and fish products,69.7,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Shefa,Average edible quantity,Total,All ages,Rural,Total,Total,Fruits and fruit products,302.5,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average edible quantity,Male,All ages,National,Total,Total,Meat and meat products,62.3,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average edible quantity,Male,All ages,National,Total,Total,Fish and fish products,69.1,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average edible quantity,Total,25-59,National,Total,Total,Miscellaneous and prepared foods,69.9,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average edible quantity,Total,All ages,National,Poverty,Total,Non alcoholoc beverages,0.9,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average Dietary Energy Consumption,Total,All ages,National,Total,Total,Meat and meat products,120.0,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Tafea,Average Dietary Energy Consumption,Total,All ages,National,Total,Total,Cereals and cereal products,1144.3,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average Dietary Energy Consumption,Total,15-24,National,Total,Total,Tobacco/kava,0.0,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average Dietary Energy Consumption,Total,All ages,National,No poverty,Total,Fruits and fruit products,394.8,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Torba,Average expenditures,Total,All ages,National,Total,Total,Milk and cheese,0.6,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Sanma,Average expenditures,Total,All ages,Rural,Total,Total,Spices and additive,3.7,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Tafea,Average expenditures,Total,All ages,National,Total,Total,Oils and fats,4.7,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average expenditures,Female,All ages,National,Total,Total,Spices and additive,3.3,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average expenditures,Total,25-59,National,Total,Total,Cereals and cereal products,61.3,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average expenditures,Total,All ages,National,Total,Moderately or severely food insecure,Non alcoholoc beverages,2.6,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of HH who consumed at least one product of the group,Total,All ages,Rural,Total,Total,Roots and tubers,89.4,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Torba,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Total,Stimulants,17.6,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Penama,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Total,Spices and additive,92.1,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Tafea,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Total,Meat and meat products,93.7,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of HH who consumed at least one product of the group,Male,All ages,National,Total,Total,Spices and additive,89.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of HH who consumed at least one product of the group,Female,All ages,National,Total,Total,Pulses,0.4,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of HH who consumed at least one product of the group,Total,25-59,National,Total,Total,Sugars and syrups,80.6,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Food secure or mildly food insecur,Eggs,32.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Moderately or severely food insecure,Roots and tubers,89.2,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Total,Total,Eggs,0.1,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Total,Total,Fish and fish products,22.8,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,Rural,Total,Total,Meals consumed away from home,8.6,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Sanma,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,Rural,Total,Total,Fish and fish products,38.3,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Shefa,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,Urban,Total,Total,Non alcoholoc beverages,0.2,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Shefa,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,Rural,Total,Total,Cereals and cereal products,40.7,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Tafea,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Total,Total,Pulses,0.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Tafea,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Total,Total,Fish and fish products,28.7,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed more than the average number of products consumed in the group,Male,All ages,National,Total,Total,Meals consumed away from home,11.9,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed more than the average number of products consumed in the group,Total,60+,National,Total,Total,Tree nuts,0.4,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Vegetables and vegetable products,55.3,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Torba,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Vegetable oils and fats,29.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Sanma,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,Rural,Total,Total,Meals consumed away from home,13.9,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Penama,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Fish and fish products,67.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Shefa,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,Urban,Total,Total,Roots and tubers,50.7,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Shefa,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,Rural,Total,Total,Oils and fats,66.3,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed less than the average number of products consumed in the group,Total,25-59,National,Total,Total,Cereals and cereal products,56.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Poverty,Total,Tobacco/kava,16.9,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Moderately or severely food insecure,Non alcoholoc beverages,12.1,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average number of products consumed by household by food group,Total,All ages,National,Total,Total,Tree nuts,1.1,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average number of products consumed by household by food group,Total,All ages,Rural,Total,Total,Alcoholic beverages,1.5,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Torba,Average number of products consumed by household by food group,Total,All ages,National,Total,Total,Cereals and cereal products,2.6,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Malampa,Average number of products consumed by household by food group,Total,All ages,National,Total,Total,Sugars and syrups,1.1,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average number of products consumed by household by food group,Male,All ages,National,Total,Total,Alcoholic beverages,1.5,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average number of products consumed by household by food group,Total,60+,National,Total,Total,Tobacco/kava,2.1,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average edible quantity,Total,All ages,Rural,Total,Total,Spices and additive,8.4,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,South Tarawa,Average edible quantity,Total,All ages,National,Total,Total,Meat and meat products,46.7,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Line & Phoenix,Average edible quantity,Total,All ages,National,Total,Total,Milk and cheese,2.7,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average edible quantity,Total,15-24,National,Total,Total,Fruits and fruit products,124.8,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average edible quantity,Total,15-24,National,Total,Total,Tobacco/kava,195.4,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average edible quantity,Total,60+,National,Total,Total,Meat and meat products,24.7,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average edible quantity,Total,All ages,National,No poverty,Total,Tobacco/kava,151.5,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average edible quantity,Total,All ages,National,Poverty,Total,Roots and tubers,1.8,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average Dietary Energy Consumption,Total,All ages,National,Total,Total,Spices and additive,1.3,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average Dietary Energy Consumption,Total,All ages,Urban,Total,Total,Milk and cheese,26.5,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Central Kiribati,Average Dietary Energy Consumption,Total,All ages,National,Total,Total,Pulses,0.0,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average Dietary Energy Consumption,Male,All ages,National,Total,Total,Meat and meat products,68.0,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average Dietary Energy Consumption,Total,All ages,National,Poverty,Total,Eggs,0.2,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average Dietary Energy Consumption,Total,All ages,National,Total,Moderately or severely food insecure,Meat and meat products,59.1,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average expenditures,Total,All ages,National,Total,Total,Pulses,0.0,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,South Tarawa,Average expenditures,Total,All ages,National,Total,Total,Fish and fish products,0.6,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average expenditures,Total,25-59,National,Total,Total,Vegetable oils and fats,0.0,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average expenditures,Total,60+,National,Total,Total,Fish and fish products,0.6,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of HH who consumed at least one product of the group,Total,All ages,Rural,Total,Total,Fish and fish products,96.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Northern Kiribati,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Total,Milk and cheese,22.9,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Southern Kiribati,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Total,Vegetable oils and fats,52.3,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of HH who consumed at least one product of the group,Male,All ages,National,Total,Total,Fish and fish products,97.3,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of HH who consumed at least one product of the group,Total,60+,National,Total,Total,Roots and tubers,11.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,South Tarawa,Average quantity as acquired,Total,All ages,National,Total,Total,Eggs,1.3,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Northern Kiribati,Average quantity as acquired,Total,All ages,National,Total,Total,Miscellaneous and prepared foods,9.3,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Southern Kiribati,Average quantity as acquired,Total,All ages,National,Total,Total,Cereals and cereal products,324.1,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Line & Phoenix,Average quantity as acquired,Total,All ages,National,Total,Total,Vegetable oils and fats,10.0,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average quantity as acquired,Total,25-59,National,Total,Total,Oils and fats,0.8,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average quantity as acquired,Total,60+,National,Total,Total,Eggs,0.6,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average quantity as acquired,Total,All ages,National,Total,Moderately or severely food insecure,Roots and tubers,5.4,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Total,Total,Roots and tubers,3.7,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,Rural,Total,Total,Eggs,0.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,South Tarawa,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Total,Total,Meals consumed away from home,29.7,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Southern Kiribati,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Total,Total,Oils and fats,0.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of households who consumed more than the average number of products consumed in the group,Male,All ages,National,Total,Total,Eggs,0.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of households who consumed more than the average number of products consumed in the group,Male,All ages,National,Total,Total,Non alcoholoc beverages,19.2,units
